Year,Units,Местность,Регионы,Value
2013,процент,,Западно-Казахстанская,100
2013,процент,,Жамбылская,100
2013,процент,,Карагандинская,100
2013,процент,,Костанайская,100
2013,процент,,Кызылординская,100
2013,процент,,Мангистауская,100
2013,процент,,Павлодарская,100
2013,процент,,Северо-Казахстанская,100
2013,процент,,Туркестанская,100
2013,процент,,Восточно-Казахстанская,100
2013,процент,,г_Нур-Султан,100
2013,процент,,г_Алматы,100
2013,процент,,г_Шымкент,100
2013,процент,город,,100
2013,процент,город,Акмолинская,100
2013,процент,город,Актюбинская,100
2013,процент,город,Алматинская,100
2013,процент,город,Атырауская,100
2013,процент,город,Западно-Казахстанская,100
2013,процент,город,Жамбылская,100
2013,процент,город,Карагандинская,100
2013,процент,город,Костанайская,100
2013,процент,город,Кызылординская,100
2013,процент,город,Мангистауская,100
2013,процент,город,Павлодарская,100
2013,процент,город,Северо-Казахстанская,100
2013,процент,город,Туркестанская,100
2013,процент,город,Восточно-Казахстанская,100
2013,процент,город,г_Нур-Султан,100
2013,процент,город,г_Алматы,100
2013,процент,город,г_Шымкент,100
2013,процент,село,,100
2013,процент,село,Акмолинская,100
2013,процент,село,Актюбинская,100
2013,процент,село,Алматинская,100
2013,процент,село,Атырауская,100
2013,процент,село,Западно-Казахстанская,100
2013,процент,село,Жамбылская,100
2013,процент,село,Карагандинская,100
2013,процент,село,Костанайская,100
2013,процент,село,Кызылординская,100
2013,процент,село,Мангистауская,100
2013,процент,село,Павлодарская,100
2013,процент,село,Северо-Казахстанская,100
2013,процент,село,Туркестанская,100
2014,процент,,,100
2014,процент,,Акмолинская,100
2014,процент,,Актюбинская,100
2014,процент,,Алматинская,100
2014,процент,,Атырауская,100
2014,процент,,Западно-Казахстанская,100
2014,процент,,Жамбылская,100
2014,процент,,Карагандинская,100
2014,процент,,Костанайская,100
2014,процент,,Кызылординская,100
2014,процент,,Мангистауская,100
2014,процент,,Павлодарская,100
2014,процент,,Северо-Казахстанская,100
2014,процент,,Туркестанская,100
2014,процент,,Восточно-Казахстанская,100
2014,процент,,г_Нур-Султан,100
2014,процент,,г_Алматы,100
2014,процент,,г_Шымкент,100
2014,процент,город,,100
2014,процент,город,Акмолинская,100
2014,процент,город,Актюбинская,100
2014,процент,город,Алматинская,100
2014,процент,город,Атырауская,100
2014,процент,город,Западно-Казахстанская,100
2014,процент,город,Жамбылская,100
2014,процент,город,Карагандинская,100
2014,процент,город,Костанайская,100
2014,процент,город,Кызылординская,100
2014,процент,город,Мангистауская,100
2014,процент,город,Павлодарская,100
2014,процент,город,Северо-Казахстанская,100
2014,процент,город,Туркестанская,100
2014,процент,город,Восточно-Казахстанская,100
2014,процент,город,г_Нур-Султан,100
2014,процент,город,г_Алматы,100
2014,процент,город,г_Шымкент,100
2014,процент,село,,100
2014,процент,село,Акмолинская,100
2014,процент,село,Актюбинская,100
2014,процент,село,Алматинская,100
2014,процент,село,Атырауская,100
2014,процент,село,Западно-Казахстанская,100
2014,процент,село,Жамбылская,100
2014,процент,село,Карагандинская,100
2014,процент,село,Костанайская,100
2014,процент,село,Кызылординская,100
2014,процент,село,Мангистауская,100
2014,процент,село,Павлодарская,100
2014,процент,село,Северо-Казахстанская,100
2014,процент,село,Туркестанская,100
2015,процент,,,100
2015,процент,,Акмолинская,100
2015,процент,,Актюбинская,100
2015,процент,,Алматинская,100
2015,процент,,Атырауская,100
2015,процент,,Западно-Казахстанская,100
2015,процент,,Жамбылская,100
2015,процент,,Карагандинская,100
2015,процент,,Костанайская,100
2015,процент,,Кызылординская,100
2015,процент,,Мангистауская,100
2015,процент,,Павлодарская,100
2015,процент,,Северо-Казахстанская,100
2015,процент,,Туркестанская,100
2015,процент,,Восточно-Казахстанская,100
2015,процент,,г_Нур-Султан,100
2015,процент,,г_Алматы,100
2015,процент,,г_Шымкент,100
2015,процент,город,,100
2015,процент,город,Акмолинская,100
2015,процент,город,Актюбинская,100
2015,процент,город,Алматинская,100
2015,процент,город,Атырауская,100
2015,процент,город,Западно-Казахстанская,100
2015,процент,город,Жамбылская,100
2015,процент,город,Карагандинская,100
2015,процент,город,Костанайская,100
2015,процент,город,Кызылординская,100
2015,процент,город,Мангистауская,100
2015,процент,город,Павлодарская,100
2015,процент,город,Северо-Казахстанская,100
2015,процент,город,Туркестанская,100
2015,процент,город,Восточно-Казахстанская,100
2015,процент,город,г_Нур-Султан,100
2015,процент,город,г_Алматы,100
2015,процент,город,г_Шымкент,100
2015,процент,село,,100
2015,процент,село,Акмолинская,100
2015,процент,село,Актюбинская,100
2015,процент,село,Алматинская,100
2015,процент,село,Атырауская,100
2015,процент,село,Западно-Казахстанская,100
2015,процент,село,Жамбылская,100
2015,процент,село,Карагандинская,100
2015,процент,село,Костанайская,100
2015,процент,село,Кызылординская,100
2015,процент,село,Мангистауская,100
2015,процент,село,Павлодарская,100
2015,процент,село,Северо-Казахстанская,100
2015,процент,село,Туркестанская,100
2016,процент,,,100
2016,процент,,Акмолинская,100
2016,процент,,Актюбинская,100
2016,процент,,Алматинская,100
2016,процент,,Атырауская,100
2016,процент,,Западно-Казахстанская,100
2016,процент,,Жамбылская,100
2016,процент,,Карагандинская,100
2016,процент,,Костанайская,100
2016,процент,,Кызылординская,100
2016,процент,,Мангистауская,100
2016,процент,,Павлодарская,100
2016,процент,,Северо-Казахстанская,100
2016,процент,,Туркестанская,100
2016,процент,,Восточно-Казахстанская,100
2016,процент,,г_Нур-Султан,100
2016,процент,,г_Алматы,100
2016,процент,,г_Шымкент,100
2016,процент,город,,100
2016,процент,город,Акмолинская,100
2016,процент,город,Актюбинская,100
2016,процент,город,Алматинская,100
2016,процент,город,Атырауская,100
2016,процент,город,Западно-Казахстанская,100
2016,процент,город,Жамбылская,100
2016,процент,город,Карагандинская,100
2016,процент,город,Костанайская,100
2016,процент,город,Кызылординская,100
2016,процент,город,Мангистауская,100
2016,процент,город,Павлодарская,100
2016,процент,город,Северо-Казахстанская,100
2016,процент,город,Туркестанская,100
2016,процент,город,Восточно-Казахстанская,100
2016,процент,город,г_Нур-Султан,100
2016,процент,город,г_Алматы,100
2016,процент,город,г_Шымкент,100
2016,процент,село,,100
2016,процент,село,Акмолинская,100
2016,процент,село,Актюбинская,100
2016,процент,село,Алматинская,100
2016,процент,село,Атырауская,100
2016,процент,село,Западно-Казахстанская,100
2016,процент,село,Жамбылская,100
2016,процент,село,Карагандинская,100
2016,процент,село,Костанайская,100
2016,процент,село,Кызылординская,100
2016,процент,село,Мангистауская,100
2016,процент,село,Павлодарская,100
2016,процент,село,Северо-Казахстанская,100
2016,процент,село,Туркестанская,100
2017,процент,,,100
2017,процент,,Акмолинская,100
2017,процент,,Актюбинская,100
2017,процент,,Алматинская,100
2017,процент,,Атырауская,100
2017,процент,,Западно-Казахстанская,100
2017,процент,,Жамбылская,100
2017,процент,,Карагандинская,100
2017,процент,,Костанайская,100
2017,процент,,Кызылординская,100
2017,процент,,Мангистауская,100
2017,процент,,Павлодарская,100
2017,процент,,Северо-Казахстанская,100
2017,процент,,Туркестанская,100
2017,процент,,Восточно-Казахстанская,100
2017,процент,,г_Нур-Султан,100
2017,процент,,г_Алматы,100
2017,процент,,г_Шымкент,100
2017,процент,город,,100
2017,процент,город,Акмолинская,100
2017,процент,город,Актюбинская,100
2017,процент,город,Алматинская,100
2017,процент,город,Атырауская,100
2017,процент,город,Западно-Казахстанская,100
2017,процент,город,Жамбылская,100
2017,процент,город,Карагандинская,100
2017,процент,город,Костанайская,100
2017,процент,город,Кызылординская,100
2017,процент,город,Мангистауская,100
2017,процент,город,Павлодарская,100
2017,процент,город,Северо-Казахстанская,100
2017,процент,город,Туркестанская,100
2017,процент,город,Восточно-Казахстанская,100
2017,процент,город,г_Нур-Султан,100
2017,процент,город,г_Алматы,100
2017,процент,город,г_Шымкент,100
2017,процент,село,,100
2017,процент,село,Акмолинская,100
2017,процент,село,Актюбинская,100
2017,процент,село,Алматинская,100
2017,процент,село,Атырауская,100
2017,процент,село,Западно-Казахстанская,100
2017,процент,село,Жамбылская,100
2017,процент,село,Карагандинская,100
2017,процент,село,Костанайская,100
2017,процент,село,Кызылординская,100
2017,процент,село,Мангистауская,100
2017,процент,село,Павлодарская,100
2017,процент,село,Северо-Казахстанская,100
2017,процент,село,Туркестанская,100
2018,процент,,,100
2018,процент,,Акмолинская,100
2018,процент,,Актюбинская,100
2018,процент,,Алматинская,100
2018,процент,,Атырауская,100
2018,процент,,Западно-Казахстанская,100
2018,процент,,Жамбылская,100
2018,процент,,Карагандинская,100
2018,процент,,Костанайская,100
2018,процент,,Кызылординская,100
2018,процент,,Мангистауская,100
2018,процент,,Павлодарская,100
2018,процент,,Северо-Казахстанская,100
2018,процент,,Туркестанская,100
2018,процент,,Восточно-Казахстанская,100
2018,процент,,г_Нур-Султан,100
2018,процент,,г_Алматы,100
2018,процент,,г_Шымкент,100
2018,процент,город,,100
2018,процент,город,Акмолинская,100
2018,процент,город,Актюбинская,100
2018,процент,город,Алматинская,100
2018,процент,город,Атырауская,100
2018,процент,город,Западно-Казахстанская,100
2018,процент,город,Жамбылская,100
2018,процент,город,Карагандинская,100
2018,процент,город,Костанайская,100
2018,процент,город,Кызылординская,100
2018,процент,город,Мангистауская,100
2018,процент,город,Павлодарская,100
2018,процент,город,Северо-Казахстанская,100
2018,процент,город,Туркестанская,100
2018,процент,город,Восточно-Казахстанская,100
2018,процент,город,г_Нур-Султан,100
2018,процент,город,г_Алматы,100
2018,процент,город,г_Шымкент,100
2018,процент,село,,100
2018,процент,село,Акмолинская,100
2018,процент,село,Актюбинская,100
2018,процент,село,Алматинская,100
2018,процент,село,Атырауская,100
2018,процент,село,Западно-Казахстанская,100
2018,процент,село,Жамбылская,100
2018,процент,село,Карагандинская,100
2018,процент,село,Костанайская,100
2018,процент,село,Кызылординская,100
2018,процент,село,Мангистауская,100
2018,процент,село,Павлодарская,100
2018,процент,село,Северо-Казахстанская,100
2018,процент,село,Туркестанская,100
2019,процент,,,100
2019,процент,,Акмолинская,100
2019,процент,,Актюбинская,100
2019,процент,,Алматинская,100
2019,процент,,Атырауская,100
2019,процент,,Западно-Казахстанская,100
2019,процент,,Жамбылская,100
2019,процент,,Карагандинская,100
2019,процент,,Костанайская,100
2019,процент,,Кызылординская,100
2019,процент,,Мангистауская,100
2019,процент,,Павлодарская,100
2019,процент,,Северо-Казахстанская,100
2019,процент,,Туркестанская,100
2019,процент,,Восточно-Казахстанская,100
2019,процент,,г_Нур-Султан,100
2019,процент,,г_Алматы,100
2019,процент,,г_Шымкент,100
2019,процент,город,,100
2019,процент,город,Акмолинская,100
2019,процент,город,Актюбинская,100
2019,процент,город,Алматинская,100
2019,процент,город,Атырауская,100
2019,процент,город,Западно-Казахстанская,100
2019,процент,город,Жамбылская,100
2019,процент,город,Карагандинская,100
2019,процент,город,Костанайская,100
2019,процент,город,Кызылординская,100
2019,процент,город,Мангистауская,100
2019,процент,город,Павлодарская,100
2019,процент,город,Северо-Казахстанская,100
2019,процент,город,Туркестанская,100
2019,процент,город,Восточно-Казахстанская,100
2019,процент,город,г_Нур-Султан,100
2019,процент,город,г_Алматы,100
2019,процент,город,г_Шымкент,100
2019,процент,село,,100
2019,процент,село,Акмолинская,100
2019,процент,село,Актюбинская,100
2019,процент,село,Алматинская,100
2019,процент,село,Атырауская,100
2019,процент,село,Западно-Казахстанская,100
2019,процент,село,Жамбылская,100
2019,процент,село,Карагандинская,100
2019,процент,село,Костанайская,100
2019,процент,село,Кызылординская,100
2019,процент,село,Мангистауская,100
2019,процент,село,Павлодарская,100
2019,процент,село,Северо-Казахстанская,100
2019,процент,село,Туркестанская,100
